,SR01Up_Avg,SR01Dn_Avg,IR01UpCo_Avg,IR01DnCo_Avg,T_RTD (2 m),P_PARO,T_HMP (3 m),rH_HMP (3 m),meanwsp_YWM,meanwdir_YWM,stdwdir_YWM,SWrad_Avg,Temp_Hobo (2 m),RH_Hobo (2 m)
5/23/20 14:00,526.3736333,69.260385,339.0834655,484.5422333,16.94892205,933.9748615,15.92435,33.2484,1.063385,196.4303717,0.002228512,569.2005,16.65511833,34.6611
5/23/20 15:00,505.207875,75.31984667,334.7234616,478.8655,17.5139317,933.085765,16.89775,33.23375,1.441395,198.8425369,0.002199903,568.5637,17.55446833,35.11370667
5/23/20 16:00,430.2733117,63.07855367,335.9561353,450.78635,16.48009255,932.6579525,16.0711,33.94395,1.273255,196.468012,0.002209029,499.39035,16.29505833,36.23239333
5/23/20 17:00,295.8285617,47.14051383,335.7063232,442.1823833,14.73477555,932.190301,14.61525,38.3717,1.45422,196.4818262,0.002199903,360.93045,15.00414333,40.24558
5/23/20 18:00,166.703863,21.90744644,345.6092536,389.2599891,13.67938591,931.770715,13.53145,45.80675,1.422055,195.0935043,0.002219221,183.1615,13.63951,47.76380167
5/23/20 19:00,79.15100167,12.18986183,351.9453457,386.6633333,12.41655991,931.7592215,11.97195,46.18525,1.410885,193.4283386,0.002312034,80.4977,12.18892833,47.11564167
5/23/20 20:00,34.118326,6.392766833,349.8692814,367.4335667,11.39601389,931.7751525,11.18524,48.36575,1.05846,191.8409095,0.002312034,46.226155,11.38224333,50.162615
5/23/20 21:00,26.28562317,5.144954167,334.8439113,360.7750167,9.467605845,931.702162,9.19504,55.31075,1.037825,192.1947696,0.002302908,28.241455,9.385266667,57.53742167
5/23/20 22:00,1.911367333,1.097370667,334.6232023,349.9135333,8.81607133,931.7389035,8.7682,60.10335,1.18897,191.395622,0.002405806,1.660865,8.789623333,62.65374
5/23/20 23:00,0.262916667,0.665033833,334.9857164,337.4312667,6.497135815,931.8890385,6.410135,73.465,1.101425,188.9219137,0.002476696,0.280885,6.510651667,75.50906167
5/24/20 0:00,0.279204333,0.578223667,335.0777753,332.9630167,5.148301905,932.0443495,5.038645,82.363,1.090225,183.8790062,0.002635833,0.14432,5.226826667,85.08374
5/24/20 1:00,0.615008167,0.556178833,333.8612786,331.6700333,4.33358716,932.291648,4.304265,88.2981,0.84244,181.9754723,0.002742206,0.58909,4.586121667,91.10839
5/24/20 2:00,0.696094667,0.554023333,332.7990819,331.3560333,4.24666232,932.1889965,4.126715,92.8835,0.851905,184.5691857,0.002762977,0.4265,4.283746667,94.98035833
5/24/20 3:00,1.261301,0.574681167,328.6493363,329.49945,3.79766597,931.8970875,3.69905,91.7035,0.819175,183.1263323,0.002716268,0.57351,3.963565,94.60463167
5/24/20 4:00,5.541304833,0.614135833,328.9737081,325.9051167,3.805106065,932.175237,3.760345,91.7502,0.90751,182.1719632,0.002574394,3.92368,3.956568333,94.675155
5/24/20 5:00,28.875478,2.0579215,330.5507991,328.25785,3.58200051,932.29428,3.615655,93.4995,0.700895,182.7750406,0.002774469,17.204925,3.799825,95.87787167
5/24/20 6:00,41.88270567,3.956505167,328.3457667,330.8314833,4.02864931,932.3220355,3.893465,91.2501,0.76638,185.0980482,0.002536628,39.75421,4.106865,95.093045
5/24/20 7:00,222.0250782,21.2325805,320.2904779,352.8611333,5.40428162,932.3264155,5.198405,89.5517,0.87368,182.5301421,0.002434121,144.62025,5.894161667,93.197385
5/24/20 8:00,232.0765483,20.6702195,324.6531339,350.7843667,5.762310065,932.223043,5.496495,87.67985,0.86786,186.7948946,0.002463452,162.97155,6.102185,91.18451
5/24/20 9:00,181.938755,15.65482833,340.5244046,367.5271833,6.252640015,932.623413,5.616635,93.4275,0.80127,188.217282,0.002370658,162.6852,6.636298333,95.26610333
5/24/20 10:00,311.9809183,28.505623,328.848717,374.8143,7.171910225,932.6954955,6.84684,88.3085,0.739225,188.6536359,0.002308189,380.961,7.72942,90.44650333
5/24/20 11:00,382.9101133,46.6439635,333.3382541,400.8482833,10.13754607,932.951412,9.53508,78.54425,0.93543,189.1485964,0.002328139,395.9515,9.704828334,81.70536167
5/24/20 12:00,387.7187533,42.01254917,336.9899324,408.0796056,10.82342623,933.2534765,10.28382,65.62435,0.7776,190.039974,0.002251196,444.9815,10.654785,67.99937667
5/24/20 13:00,313.0498433,41.3196815,345.4471065,401.8708,10.77177737,933.241821,10.24305,65.80645,0.8562,190.5120296,0.002270777,278.3047,10.76218,68.17110167
5/24/20 14:00,401.739295,49.48391933,343.4387603,436.3683,12.775359,933.8187235,12.04585,54.3012,1.20804,192.1096875,0.002261652,404.99225,12.94877167,56.42630667
5/24/20 15:00,212.2289622,29.41945217,346.0741749,395.7745724,12.1062825,933.9833085,11.90215,50.81495,1.177455,192.1947696,0.002172156,256.294,11.98579,52.35721667
5/24/20 16:00,127.3441317,21.91997454,342.2142823,377.7752891,11.05754657,934.4514485,10.905405,53.29305,1.144,192.5956418,0.002181282,168.4522,10.95012,54.44392667
5/24/20 17:00,157.017078,19.43467194,345.3203354,377.1852333,11.02615054,935.819436,10.943745,47.69635,1.043095,195.09829,0.00224783,162.7917,11.26866,49.87303333
5/24/20 18:00,104.2364587,10.90465725,343.2204874,375.315875,11.70633617,936.257365,11.25968,41.99125,1.473155,198.340898,0.002311179,110.43556,11.71581333,43.25394333
5/24/20 19:00,93.496874,10.23199623,341.2674432,372.1452917,10.88301344,936.7047995,10.779605,43.2242,1.580925,198.4743905,0.002367014,108.213,10.74977333,44.56305
5/24/20 20:00,80.35880867,12.30526256,330.0127103,363.0615667,9.15104837,938.0920165,9.07105,44.1574,1.6245,198.8820458,0.002367014,124.461035,9.233853333,45.62974333
5/24/20 21:00,131.1249968,15.70754117,324.8050668,354.24215,8.02126507,938.737109,7.947035,45.0065,1.56574,199.6912906,0.002388109,141.14516,8.128231667,46.65191333
5/24/20 22:00,39.26209017,3.349019333,324.8465603,338.1300667,7.61925404,939.4653345,7.42268,48.4857,1.41387,196.3677768,0.002259024,29.69935,7.600255,52.28874667
5/24/20 23:00,2.931073333,0.779937333,325.8111217,331.1493333,5.74409623,940.39961,5.49531,73.13275,0.947075,192.6098941,0.002437755,2.727505,5.670828333,76.46743
5/25/20 0:00,1.339281333,0.6045955,319.0144015,324.8838833,4.184137645,941.001373,4.02109,84.99985,0.950695,186.8524507,0.002704766,0.785325,4.444246667,87.78584667
5/25/20 1:00,2.879101333,0.721835,319.3963117,320.0546833,4.1118226,941.1654655,4.113945,85.3183,1.15315,187.2809244,0.00296394,0.784,4.519388333,88.85079
5/25/20 2:00,3.019370667,0.742367333,319.2356299,318.4357667,3.598393815,941.3703675,3.579145,89.365,0.81913,180.1220925,0.003658979,0.88547,3.80268,92.985955
5/25/20 3:00,3.0006385,0.7475125,322.2743387,316.79685,3.94177933,941.825444,3.88294,85.4244,0.98198,184.843649,0.003590364,0.834725,4.120723333,89.13092667
5/25/20 4:00,3.077613333,0.82104,321.9241286,315.6124333,4.108081325,941.7620135,3.928605,85.5195,1.045575,185.5512827,0.003484176,0.81527,4.276796667,89.66337833
5/25/20 5:00,6.696243834,0.887496333,316.1415422,313.6195,3.712757965,941.861458,3.69874,86.9449,0.96969,187.092135,0.004487235,3.25474,4.002745,91.5519
5/25/20 6:00,33.83037917,4.588968333,313.2534337,314.0242333,3.635925105,941.7827045,3.630595,91.2289,0.97406,187.092135,0.004625685,26.018255,4.00153,94.01753167
5/25/20 7:00,75.86263301,5.9321505,312.8219622,313.5377,3.39099512,941.8016595,3.494475,91.456,0.87261,186.0273849,0.004701312,54.54569,3.804033333,94.31525
5/25/20 8:00,299.2425483,25.56254433,311.4083942,351.9636167,4.938226375,941.788437,4.51058,92.8784,0.93212,186.1145999,0.004391457,221.356955,5.232706667,95.25955333
5/25/20 9:00,319.8818683,27.88643983,308.5315228,353.00085,4.78457712,941.8053105,4.50026,93.446,0.615995,182.0050353,0.00456048,201.908905,5.081718333,96.18960167
5/25/20 10:00,319.2999317,26.69875467,310.6641899,352.68095,5.203108595,941.809132,4.94416,93.3445,0.78554,184.286788,0.004593466,228.25425,5.493255,96.047525
5/25/20 11:00,335.9272733,31.53576717,317.1836382,370.52275,6.08046646,942.258463,5.758265,92.9135,0.90901,187.7425046,0.004459893,442.15545,6.746085,95.07558167
5/25/20 12:00,348.1371033,34.3030125,325.4997515,376.45265,6.65489837,942.338324,6.138575,92.1837,0.82807,187.0972872,0.003327357,439.064,7.340973333,94.28982333
5/25/20 13:00,416.2421183,47.88936817,328.2049163,396.0078167,7.091875585,942.372301,6.653375,87.5686,0.80935,187.2880607,0.003281541,484.5635,7.674876667,91.26251167
5/25/20 14:00,423.452345,46.5513355,331.449243,400.0959,8.955783345,942.2759525,7.997075,82.7141,1.0934,188.0942682,0.002620577,440.2705,8.40995,87.075975
5/25/20 15:00,463.73158,55.22810567,330.9716801,418.3678167,9.557748465,942.531768,9.126755,75.58135,1.23988,192.6168053,0.002393957,499.0285,9.200595,79.78717833
5/25/20 16:00,484.3881983,63.68594333,333.7416144,430.4231667,10.45589764,942.451576,9.96495,64.9072,1.14006,194.7534739,0.002295363,538.476,10.17172667,67.42430667
5/25/20 17:00,554.244,55.84246733,332.108342,411.1021,10.3088954,942.5101455,9.524315,62.56085,1.02213,192.7558792,0.002314681,563.145,9.846260001,66.16543
5/25/20 18:00,516.213565,66.29361233,318.9401944,419.73885,10.46255356,942.953647,9.76441,61.8305,1.13664,192.3734145,0.002314681,549.38,10.10223833,64.30775
5/25/20 19:00,452.1549417,44.02408217,315.9237922,392.8683333,9.342522005,943.4446635,8.997285,70.7596,0.90693,192.5367743,0.002314681,462.91815,9.275085,74.42352667
5/25/20 20:00,329.7596883,26.07388133,316.3022687,377.1161833,8.42721559,943.402876,8.063525,70.0409,0.812625,191.732721,0.002338729,319.1379,8.532216667,72.89407167
5/25/20 21:00,343.50794,29.23254583,315.0995573,377.4319333,7.917577995,943.8248345,7.47365,70.0757,0.759835,190.620339,0.002374195,339.4583,8.390895,73.12628
5/25/20 22:00,233.4359883,23.09077017,309.0558465,350.8198333,6.507553145,944.341389,5.71302,72.71695,1.116995,191.8176577,0.00236161,179.29167,6.206746667,75.61329
5/25/20 23:00,25.67167467,2.753667167,314.431029,324.5268167,4.227994075,945.282708,4.215015,80.5546,1.086445,186.6177875,0.002500411,20.131815,4.672833333,84.05264167
5/26/20 0:00,2.572079917,0.850596,298.6179744,318.5150333,3.967074805,945.6059705,3.936635,80.1712,1.042145,187.2477866,0.002826663,0.6852,4.244316667,83.333125
5/26/20 1:00,2.559305333,0.745220833,294.4800125,318.03905,3.80292268,946.2753105,3.645635,80.7865,1.1012,186.9512023,0.003672646,0.67737,3.968733333,83.505235
5/26/20 2:00,3.057015833,0.728003,290.8233004,317.73115,3.547837365,946.7400575,3.513275,79.9439,0.946465,183.748345,0.003689162,1.30691,3.83491,83.38643
5/26/20 3:00,3.2564085,0.7057825,289.8031061,315.9587,3.674388575,947.295614,3.4995,80.45315,0.963275,186.413914,0.003634756,0.747575,3.844828333,84.09340833
5/26/20 4:00,3.334349,0.731158167,290.0705243,314.6571667,3.656716,947.8376725,3.51042,81.1888,1.01371,184.2325505,0.003595083,0.797005,3.779643333,84.16651333
5/26/20 5:00,27.9879985,2.991125334,311.6468207,316.98375,3.677809545,948.3400635,3.57878,79.12825,0.976375,185.3140771,0.003457038,21.363735,4.03875,83.09759167
5/26/20 6:00,138.5194793,9.995252501,272.3985711,315.0990167,3.43809763,948.9060685,3.408405,80.4676,1.01442,185.6612875,0.006442747,46.528595,3.71598,83.440075
5/26/20 7:00,326.0956167,35.52879833,272.8455199,361.2632833,5.684707125,949.3916465,5.34375,79.9337,0.984845,186.1120562,0.009584669,350.36075,6.097063333,82.300405
5/26/20 8:00,305.6511133,35.073573,273.4289977,358.12555,5.666225505,949.9376925,5.09993,78.9866,0.941355,184.8858472,0.005769748,324.358,6.06096,82.0891
5/26/20 9:00,524.30838,53.22009067,299.9046117,396.9094667,8.89743272,949.912719,7.84882,74.5061,0.858635,185.1608242,0.003191759,508.67045,8.675866667,78.53735
5/26/20 10:00,653.1630333,77.07954717,309.4717919,431.9456333,10.3295936,950.4193655,9.121465,65.06175,0.702895,189.4880122,0.002284394,649.588,9.925463333,66.47952667
5/26/20 11:00,642.4069667,66.71366483,334.1035207,437.78135,11.00597566,950.4785015,10.49891,61.18175,1.056465,193.9250961,0.002295363,630.1295,10.837325,63.43876667
5/26/20 12:00,329.5838567,36.64621883,324.6562341,377.87675,8.938619475,951.227365,8.483675,63.233,1.115,192.8405284,0.002314681,353.19305,9.121558333,65.92192333
5/26/20 13:00,400.8921156,46.28495633,328.2212396,398.4889555,9.48531128,951.579412,8.859015,59.28605,0.945435,192.9254062,0.002323806,465.63215,9.548048333,60.823195
5/26/20 14:00,287.63215,29.75126817,323.3130372,372.1190167,8.81494111,952.010891,8.38776,62.64795,1.057855,193.4154611,0.002314681,314.5422,8.684336667,64.13402167
5/26/20 15:00,341.6416366,42.175225,329.915162,396.0740667,10.11896793,952.0337055,9.69099,58.9164,1.198285,193.4203668,0.002294292,420.85315,10.197435,62.47165
5/26/20 16:00,325.3083193,43.77372167,327.8907041,393.39785,9.91474833,952.665677,9.37479,55.64645,1.134145,194.0434665,0.002230213,387.6441,9.792535,57.206965
5/26/20 17:00,290.6506667,28.64515867,323.037086,371.8230667,8.624120015,952.8831615,8.20575,60.78815,1.065805,187.6262419,0.002402064,284.4024,8.812755,63.30627333
5/26/20 18:00,285.5730283,30.5566055,323.7742986,371.1371833,9.20883042,952.9135725,8.64912,60.4468,1.15653,193.7392422,0.002323887,299.63735,9.15096,63.26813167
5/26/20 19:00,222.6366848,24.27928483,320.5192786,366.0469833,8.65820471,953.1519055,8.28604,58.7885,1.15941,193.7294222,0.002230213,215.55555,8.604386667,60.02993833
5/26/20 20:00,193.0404088,18.25539,313.7717682,357.8306333,7.65559185,953.356612,7.149545,61.3514,1.12332,186.4405209,0.002478238,182.16528,7.655673333,63.56077167
5/26/20 21:00,201.9965973,22.026026,312.9942428,354.4979833,7.245846925,953.989509,6.99393,62.06175,1.16096,181.2476513,0.002591282,157.111765,7.067046667,65.136995
5/26/20 22:00,55.440945,5.909128167,311.6306548,333.9227167,6.30276478,954.487414,6.007935,62.75995,1.25489,192.3747956,0.002496281,38.78606,6.389395,66.14732667
5/26/20 23:00,21.71664117,2.216937333,313.6556553,324.92265,5.66524163,954.7943285,5.47919,63.89225,1.23309,192.3747956,0.002614371,17.13656,5.675855,66.39461833
5/27/20 0:00,1.160040833,0.884506833,312.6536774,322.1505,5.202741395,954.954218,5.133085,66.73825,1.13221,188.0537341,0.002702849,0.276945,5.14865,70.953525
5/27/20 1:00,3.508598167,1.307639167,284.2366213,316.5119833,4.366805725,955.136964,4.321285,72.17745,1.18095,184.258247,0.002767396,0.74371,4.518456667,76.78016333
5/27/20 2:00,4.591216333,2.609288833,271.7951221,316.9441167,3.93557284,955.3328125,4.06786,72.5831,1.109945,186.751993,0.00981434,0.967275,4.17406,76.31086833
5/27/20 3:00,4.6715115,2.929637,272.705922,316.3952167,3.626914915,955.521715,3.802295,73.04255,1.04607,183.3519137,0.00982463,1.423855,3.87962,75.69060333
5/27/20 4:00,4.648374,2.885033167,272.8279087,316.7485,3.688454605,955.5276815,3.76275,72.38295,1.082395,182.6858586,0.009802382,1.40557,3.722465,74.92858333
5/27/20 5:00,26.46782617,4.771876333,272.3809112,315.7891333,3.598781805,955.661604,3.842175,72.69925,1.03958,183.3519137,0.009660095,20.693845,3.70144,75.02560333
5/27/20 6:00,110.017615,8.558493667,272.4349308,316.8621333,3.49019749,955.6680375,3.813195,72.63755,1.053895,182.6858586,0.009620913,48.710205,3.689291667,75.07797833
5/27/20 7:00,256.3227067,23.23719167,271.8394719,336.64245,3.632678565,955.72217,4.016275,72.3181,1.02297,183.1522062,0.009620913,212.01085,4.056688333,75.03541
5/27/20 8:00,365.321665,39.77301983,272.6538819,366.34555,6.160297125,955.795879,5.35983,72.5308,1.05803,184.1802915,0.009652251,355.7224,6.539515,74.69619333
5/27/20 9:00,562.0419333,63.10160367,292.8656174,403.3446056,9.53311089,955.705557,8.58776,58.922,0.908355,184.1974856,0.002971999,564.1285,9.388605,61.58228333
5/27/20 10:00,695.4444333,80.12558817,305.4533511,427.7412833,10.85141776,955.4943125,10.099335,50.325,0.698125,190.2901382,0.002863796,680.01,10.52627333,52.4804
5/27/20 11:00,605.5342833,75.157933,316.0776409,439.3993667,11.59831511,955.2789525,11.100425,49.10965,1.071715,191.9405015,0.002505128,610.5725,11.55143667,50.54903333
5/27/20 12:00,627.4238667,84.416975,316.6064416,467.1279167,12.90635014,955.0465175,12.475265,42.5213,1.09492,193.8932435,0.002177262,671.691,12.571895,44.301175
5/27/20 13:00,688.73105,90.13813167,316.905177,473.0693167,14.19484737,954.7030815,13.91325,40.4138,1.209165,197.4892983,0.00216635,709.863,13.93056833,40.98514
5/27/20 14:00,784.5304933,101.4137365,317.4860825,482.086,15.9201,954.1826685,15.12035,36.7411,0.89207,198.581767,0.002140571,835.299,15.58506,36.800605
5/27/20 15:00,731.59936,96.65043,317.210145,496.5052167,16.68133345,953.0702585,15.9585,35.0199,1.03223,198.5526216,0.002140571,827.587,16.571835,36.169775
5/27/20 16:00,655.8181117,89.8473105,318.257973,494.9792333,17.21931935,952.801952,16.7463,34.8982,1.172305,198.8523028,0.002160666,752.98145,17.36095667,35.935965
5/27/20 17:00,604.0465217,84.62168533,319.3575259,488.6626333,17.3378691,951.798276,16.59185,35.1169,1.18726,199.1488661,0.002160666,665.6565,17.301535,36.15987833
5/27/20 18:00,560.63897,72.27081117,319.3390787,450.5081167,15.5563017,951.069571,15.5718,37.4642,1.10766,197.3199698,0.002160666,687.24835,16.02908167,38.48039167
5/27/20 19:00,347.0908167,52.52182417,314.6811768,423.4209,14.87721675,950.806226,14.4689,40.5549,1.5615,198.9119454,0.002186445,414.57705,15.14590333,41.89842667
5/27/20 20:00,301.8003763,45.98652917,308.7826341,398.5274333,13.23369486,950.4484795,12.90395,44.5487,1.65294,199.3160358,0.002225246,259.40545,13.56211833,45.30721333
5/27/20 21:00,490.5044268,48.32028867,306.699403,375.1111167,11.52499685,950.307216,11.50385,45.0452,1.343615,196.190571,0.002234372,430.272265,11.477825,47.478335
5/27/20 22:00,390.0310773,42.86878767,300.3110727,373.9701167,8.44113163,950.5978615,8.8431,51.4385,1.25156,193.6958505,0.002194794,398.92566,8.949526667,53.25537
5/27/20 23:00,8.942847667,2.727597667,291.9620844,332.8536833,7.31993769,950.6998805,7.35572,55.59335,1.30246,194.1821586,0.002228694,4.28139,7.30599,57.965055
5/28/20 0:00,0.476447667,1.224509833,292.4209858,327.6219833,7.280257295,950.755872,7.105655,55.42565,1.308445,192.8139121,0.00231293,0.11571,7.319271667,57.61397667
5/28/20 1:00,6.036459667,1.339726167,294.3027881,327.4453667,7.323384225,950.6570155,7.23057,54.53935,1.32663,193.0105639,0.002324489,3.445655,7.590751667,58.24405333
5/28/20 2:00,0.579148833,1.2553235,292.857204,324.67235,7.1753626,950.679236,7.027625,55.6319,1.305835,191.8814265,0.002489727,0.18855,7.382265,58.58119333
5/28/20 3:00,0.166338333,1.231792667,284.6631948,320.45545,5.9126146,950.676127,5.89506,61.50665,1.36638,190.3250841,0.002628156,0.178175,5.996358333,62.67668333
5/28/20 4:00,1.622300166,1.231974667,282.3861014,318.5510833,5.526818275,950.887594,5.04552,63.6085,1.302875,188.1586206,0.002537764,0.82687,5.293276667,65.60456
5/28/20 5:00,21.69057733,3.667436833,283.0489208,319.5585167,5.659827725,951.0401325,5.263115,62.93525,1.291265,189.1465556,0.00252499,16.092255,5.456265,65.33624167
5/28/20 6:00,137.057633,12.7494155,283.0215679,322.2017833,5.66610307,950.873588,5.36311,64.2746,1.254145,185.8264464,0.002358578,38.66318,5.446376667,66.597005
5/28/20 7:00,312.506605,32.5666285,282.9657799,342.6575833,6.08036377,950.592931,5.808165,69.0387,1.17435,186.8467192,0.002425717,295.84,6.582156667,71.350485
5/28/20 8:00,256.9524515,25.12645267,296.5114662,356.0985,7.545113465,950.220066,7.09606,62.3352,1.135815,192.2326078,0.002348353,280.162765,7.764633333,65.01627667
5/28/20 9:00,535.0350602,52.049771,300.8246152,379.21735,8.30551621,949.934126,8.1244,61.2446,1.11783,190.2050202,0.002347847,515.189515,8.260131667,64.70892
5/28/20 10:00,542.6691947,64.05432283,306.7291915,402.3528833,10.92742699,949.453032,10.347735,54.9709,1.01714,193.2949783,0.002228099,546.83195,11.03162833,57.11620167
