# The provisional data available here are intended for diverse user applications.
# For data required for a court of law or regulatory purposes, review the information 
# available from the NCEI (https://www.ncdc.noaa.gov/customer-support/certification-data)
# or consult a CCM (http://www.nicm.org).
# STATION: GGLA2
# STATION NAME: GATES GLACIER
# LATITUDE: 61.602889
# LONGITUDE: -143.013211
# ELEVATION [ft]: 4060
# STATE: AK
Station_ID,Date_Time,air_temp_set_1,snow_depth_set_1,precip_accum_set_1
,,Fahrenheit,Inches,Inches
GGLA2,2020-01-06T08:33:00Z,9.39,103.0,4.55
GGLA2,2020-01-06T09:33:00Z,8.91,47.0,4.55
GGLA2,2020-01-06T10:33:00Z,8.8,103.0,4.55
GGLA2,2020-01-06T11:33:00Z,7.39,103.0,4.55
GGLA2,2020-01-06T12:33:00Z,7.0,103.0,4.55
GGLA2,2020-01-06T13:33:00Z,7.2,103.0,4.55
GGLA2,2020-01-06T14:33:00Z,7.0,103.0,4.55
GGLA2,2020-01-06T15:33:00Z,6.8,47.3,4.55
GGLA2,2020-01-06T16:33:00Z,7.59,47.6,4.55
GGLA2,2020-01-06T17:33:00Z,8.6,47.6,4.55
GGLA2,2020-01-06T18:33:00Z,8.8,47.6,4.55
GGLA2,2020-01-06T19:33:00Z,7.5,47.4,4.55
GGLA2,2020-01-06T20:33:00Z,7.39,47.5,4.55
GGLA2,2020-01-06T21:33:00Z,7.5,47.6,4.55
GGLA2,2020-01-06T22:33:00Z,7.2,47.6,4.55
GGLA2,2020-01-06T23:33:00Z,7.5,47.6,4.55
GGLA2,2020-01-07T00:33:00Z,6.91,47.5,4.55
GGLA2,2020-01-07T01:33:00Z,6.91,47.5,4.55
GGLA2,2020-01-07T02:33:00Z,8.49,47.5,4.55
GGLA2,2020-01-07T03:33:00Z,7.39,47.4,4.55
GGLA2,2020-01-07T04:33:00Z,8.4,47.4,4.55
GGLA2,2020-01-07T05:33:00Z,8.1,47.0,4.55
GGLA2,2020-01-07T06:33:00Z,6.49,103.0,4.55
GGLA2,2020-01-07T07:33:00Z,8.8,47.7,4.55
GGLA2,2020-01-07T08:33:00Z,8.01,47.5,4.55
GGLA2,2020-01-07T09:33:00Z,8.01,47.3,4.55
GGLA2,2020-01-07T10:33:00Z,7.7,47.4,4.55
GGLA2,2020-01-07T11:33:00Z,8.2,47.4,4.55
GGLA2,2020-01-07T12:33:00Z,7.7,47.2,4.55
GGLA2,2020-01-07T13:33:00Z,7.7,47.4,4.55
GGLA2,2020-01-07T14:33:00Z,9.3,47.5,4.55
GGLA2,2020-01-07T15:33:00Z,8.8,47.5,4.55
GGLA2,2020-01-07T16:33:00Z,7.5,46.9,4.55
GGLA2,2020-01-07T17:33:00Z,7.81,47.2,4.55
GGLA2,2020-01-07T18:33:00Z,8.1,47.3,4.55
GGLA2,2020-01-07T19:33:00Z,7.9,47.3,4.55
GGLA2,2020-01-07T20:33:00Z,3.4,47.4,4.55
GGLA2,2020-01-07T21:33:00Z,2.8,47.1,4.55
GGLA2,2020-01-07T22:33:00Z,2.89,47.3,4.55
GGLA2,2020-01-07T23:33:00Z,3.0,47.2,4.55
GGLA2,2020-01-08T00:33:00Z,2.5,47.0,4.55
GGLA2,2020-01-08T01:33:00Z,3.31,46.7,4.55
GGLA2,2020-01-08T02:33:00Z,3.7,46.6,4.55
GGLA2,2020-01-08T03:33:00Z,4.21,103.0,4.55
GGLA2,2020-01-08T04:33:00Z,3.9,103.0,4.55
GGLA2,2020-01-08T05:33:00Z,3.7,103.0,4.55
GGLA2,2020-01-08T06:33:00Z,2.41,103.0,4.55
GGLA2,2020-01-08T07:33:00Z,1.2,103.0,4.55
GGLA2,2020-01-08T08:33:00Z,3.51,103.0,4.55
GGLA2,2020-01-08T09:33:00Z,1.9,103.0,4.55
GGLA2,2020-01-08T10:33:00Z,-2.51,103.0,4.55
GGLA2,2020-01-08T11:33:00Z,-4.2,46.6,4.55
GGLA2,2020-01-08T12:33:00Z,-4.0,103.0,4.55
GGLA2,2020-01-08T13:33:00Z,-6.2,103.0,4.55
GGLA2,2020-01-08T14:33:00Z,-8.3,103.0,4.55
GGLA2,2020-01-08T15:33:00Z,-8.9,103.0,4.55
GGLA2,2020-01-08T16:33:00Z,-9.4,103.0,4.55
GGLA2,2020-01-08T17:33:00Z,-10.19,103.0,4.55
GGLA2,2020-01-08T18:33:00Z,-10.7,103.0,4.55
GGLA2,2020-01-08T19:33:00Z,-10.89,103.0,4.55
GGLA2,2020-01-08T20:33:00Z,-11.31,103.0,4.55
GGLA2,2020-01-08T21:33:00Z,-11.09,103.0,4.55
GGLA2,2020-01-08T22:33:00Z,-12.3,103.0,4.55
GGLA2,2020-01-08T23:33:00Z,-13.11,103.0,4.55
GGLA2,2020-01-09T00:33:00Z,-13.2,103.0,4.55
GGLA2,2020-01-09T01:33:00Z,-13.2,103.0,4.55
GGLA2,2020-01-09T02:33:00Z,-13.5,103.0,4.55
GGLA2,2020-01-09T03:33:00Z,-13.31,103.0,4.55
GGLA2,2020-01-09T04:33:00Z,-12.8,103.0,4.55
GGLA2,2020-01-09T05:33:00Z,-13.59,103.0,4.55
GGLA2,2020-01-09T06:33:00Z,-14.21,103.0,4.55
GGLA2,2020-01-09T07:33:00Z,-14.01,103.0,4.55
GGLA2,2020-01-09T08:33:00Z,-13.7,103.0,4.55
GGLA2,2020-01-09T09:33:00Z,-13.7,103.0,4.55
GGLA2,2020-01-09T10:33:00Z,-14.1,103.0,4.55
GGLA2,2020-01-09T11:33:00Z,-13.7,103.0,4.55
GGLA2,2020-01-09T12:33:00Z,-11.7,103.0,4.55
GGLA2,2020-01-09T13:33:00Z,-12.1,103.0,4.55
GGLA2,2020-01-09T14:33:00Z,-11.4,103.0,4.55
GGLA2,2020-01-09T15:33:00Z,-10.3,103.0,4.55
GGLA2,2020-01-09T16:33:00Z,-8.61,103.0,4.55
GGLA2,2020-01-09T17:33:00Z,-9.8,103.0,4.55
GGLA2,2020-01-09T18:33:00Z,-11.51,103.0,4.55
GGLA2,2020-01-09T19:33:00Z,-7.71,103.0,4.55
GGLA2,2020-01-09T20:33:00Z,-9.71,103.0,4.55
GGLA2,2020-01-09T21:33:00Z,-6.59,103.0,4.55
GGLA2,2020-01-09T22:33:00Z,-9.0,103.0,4.55
GGLA2,2020-01-09T23:33:00Z,-4.4,103.0,4.55
GGLA2,2020-01-10T00:33:00Z,-6.59,47.9,4.55
GGLA2,2020-01-10T01:33:00Z,-8.81,47.6,4.55
GGLA2,2020-01-10T02:33:00Z,-11.09,47.2,4.55
GGLA2,2020-01-10T03:33:00Z,-9.4,47.3,4.55
GGLA2,2020-01-10T04:33:00Z,-12.41,46.8,4.55
GGLA2,2020-01-10T05:33:00Z,-11.7,47.1,4.55
GGLA2,2020-01-10T06:33:00Z,-10.3,46.7,4.55
GGLA2,2020-01-10T07:33:00Z,-13.31,46.8,4.55
GGLA2,2020-01-10T08:33:00Z,-14.69,46.7,4.55
GGLA2,2020-01-10T09:33:00Z,-14.3,46.6,4.55
GGLA2,2020-01-10T10:33:00Z,-14.21,46.6,4.55
GGLA2,2020-01-10T11:33:00Z,-16.29,46.5,4.55
GGLA2,2020-01-10T12:33:00Z,-17.0,103.0,4.55
GGLA2,2020-01-10T13:33:00Z,-17.9,103.0,4.55
GGLA2,2020-01-10T14:33:00Z,-18.0,103.0,4.55
GGLA2,2020-01-10T15:33:00Z,-18.8,103.0,4.55
GGLA2,2020-01-10T16:33:00Z,-19.5,103.0,4.55
GGLA2,2020-01-10T17:33:00Z,-18.0,103.0,4.55
GGLA2,2020-01-10T18:33:00Z,-20.6,103.0,4.55
GGLA2,2020-01-10T19:33:00Z,-19.19,103.0,4.55
GGLA2,2020-01-10T20:33:00Z,-18.29,103.0,4.55
GGLA2,2020-01-10T21:33:00Z,-17.81,103.0,4.55
GGLA2,2020-01-10T22:33:00Z,-17.81,103.0,4.55
GGLA2,2020-01-10T23:33:00Z,-15.81,103.0,4.55
GGLA2,2020-01-11T00:33:00Z,-17.61,46.9,4.55
GGLA2,2020-01-11T01:33:00Z,-16.1,46.8,4.55
GGLA2,2020-01-11T02:33:00Z,-15.59,46.4,4.55
GGLA2,2020-01-11T03:33:00Z,-15.7,47.1,4.55
GGLA2,2020-01-11T04:33:00Z,-15.11,46.9,4.55
GGLA2,2020-01-11T05:33:00Z,-15.5,46.7,4.55
GGLA2,2020-01-11T06:33:00Z,-13.31,46.7,4.55
GGLA2,2020-01-11T07:33:00Z,-12.89,103.0,4.55
GGLA2,2020-01-11T08:33:00Z,-11.31,49.2,4.55
GGLA2,2020-01-11T09:33:00Z,-9.8,103.0,4.55
GGLA2,2020-01-11T10:33:00Z,-11.9,45.9,4.55
GGLA2,2020-01-11T11:33:00Z,-11.9,49.4,4.55
GGLA2,2020-01-11T12:33:00Z,-10.3,49.1,4.55
GGLA2,2020-01-11T13:33:00Z,-9.0,46.4,4.55
GGLA2,2020-01-11T14:33:00Z,-9.0,103.0,4.55
GGLA2,2020-01-11T15:33:00Z,-9.71,48.2,4.55
GGLA2,2020-01-11T16:33:00Z,-9.99,45.9,4.55
GGLA2,2020-01-11T17:33:00Z,-9.6,103.0,4.55
GGLA2,2020-01-11T18:33:00Z,-10.41,103.0,4.55
GGLA2,2020-01-11T19:33:00Z,-11.0,45.3,4.55
GGLA2,2020-01-11T20:33:00Z,-9.8,49.1,4.55
GGLA2,2020-01-11T21:33:00Z,-7.71,45.2,4.55
GGLA2,2020-01-11T22:33:00Z,-10.1,45.7,4.55
GGLA2,2020-01-11T23:33:00Z,-10.3,45.1,4.55
GGLA2,2020-01-12T00:33:00Z,-11.7,46.3,4.55
GGLA2,2020-01-12T01:33:00Z,-12.69,46.5,4.55
GGLA2,2020-01-12T02:33:00Z,-12.21,103.0,4.55
GGLA2,2020-01-12T03:33:00Z,-10.5,46.5,4.55
GGLA2,2020-01-12T04:33:00Z,-11.2,45.7,4.55
GGLA2,2020-01-12T05:33:00Z,-10.89,103.0,4.55
GGLA2,2020-01-12T06:33:00Z,-9.0,45.3,4.55
GGLA2,2020-01-12T07:33:00Z,-8.3,103.0,4.55
GGLA2,2020-01-12T08:33:00Z,-5.69,47.2,4.55
GGLA2,2020-01-12T09:33:00Z,-4.5,103.0,4.55
GGLA2,2020-01-12T10:33:00Z,-2.09,46.4,4.55
GGLA2,2020-01-12T11:33:00Z,-2.7,46.5,4.55
GGLA2,2020-01-12T12:33:00Z,-2.09,46.4,4.55
GGLA2,2020-01-12T13:33:00Z,-0.29,45.8,4.55
GGLA2,2020-01-12T14:33:00Z,-1.41,46.2,4.55
GGLA2,2020-01-12T15:33:00Z,2.3,46.9,4.55
GGLA2,2020-01-12T16:33:00Z,1.99,46.5,4.55
GGLA2,2020-01-12T17:33:00Z,3.2,46.2,4.55
GGLA2,2020-01-12T18:33:00Z,3.79,46.3,4.55
GGLA2,2020-01-12T19:33:00Z,6.01,46.6,4.55
GGLA2,2020-01-12T20:33:00Z,6.69,46.3,4.55
GGLA2,2020-01-12T21:33:00Z,7.59,46.5,4.55
GGLA2,2020-01-12T22:33:00Z,7.2,46.3,4.55
GGLA2,2020-01-12T23:33:00Z,6.6,46.6,4.55
GGLA2,2020-01-13T00:33:00Z,4.8,46.5,4.55
GGLA2,2020-01-13T01:33:00Z,4.8,46.4,4.55
GGLA2,2020-01-13T02:33:00Z,3.6,46.5,4.55
GGLA2,2020-01-13T03:33:00Z,3.0,46.5,4.55
GGLA2,2020-01-13T04:33:00Z,2.3,46.4,4.55
GGLA2,2020-01-13T05:33:00Z,1.6,46.5,4.55
GGLA2,2020-01-13T06:33:00Z,1.6,46.2,4.55
GGLA2,2020-01-13T07:33:00Z,0.81,46.6,4.55
GGLA2,2020-01-13T08:33:00Z,0.19,46.5,4.55
GGLA2,2020-01-13T09:33:00Z,-0.09,46.5,4.55
GGLA2,2020-01-13T10:33:00Z,-0.99,46.4,4.55
GGLA2,2020-01-13T11:33:00Z,-1.1,46.4,4.55
GGLA2,2020-01-13T12:33:00Z,-0.4,46.5,4.55
GGLA2,2020-01-13T13:33:00Z,-0.4,46.3,4.55
GGLA2,2020-01-13T14:33:00Z,-0.6,46.5,4.55
GGLA2,2020-01-13T15:33:00Z,-1.19,46.8,4.55
GGLA2,2020-01-13T16:33:00Z,-0.71,46.5,4.55
GGLA2,2020-01-13T17:33:00Z,-0.71,46.7,4.55
GGLA2,2020-01-13T18:33:00Z,-1.19,46.5,4.55
GGLA2,2020-01-13T19:33:00Z,-1.61,46.6,4.55
GGLA2,2020-01-13T20:33:00Z,-1.8,46.5,4.55
GGLA2,2020-01-13T21:33:00Z,-0.6,46.3,4.55
GGLA2,2020-01-13T22:33:00Z,-0.0,46.6,4.55
GGLA2,2020-01-13T23:33:00Z,0.9,46.3,4.55
GGLA2,2020-01-14T00:33:00Z,-1.3,46.6,4.55
GGLA2,2020-01-14T01:33:00Z,-2.7,46.6,4.55
GGLA2,2020-01-14T02:33:00Z,-4.0,46.5,4.55
GGLA2,2020-01-14T03:33:00Z,-4.11,46.5,4.55
GGLA2,2020-01-14T04:33:00Z,-4.2,46.5,4.55
GGLA2,2020-01-14T05:33:00Z,-4.4,46.4,4.55
GGLA2,2020-01-14T06:33:00Z,-4.5,46.4,4.55
GGLA2,2020-01-14T07:33:00Z,-5.91,46.5,4.55
GGLA2,2020-01-14T08:33:00Z,-5.8,46.5,4.55
GGLA2,2020-01-14T09:33:00Z,-5.4,46.6,4.55
GGLA2,2020-01-14T10:33:00Z,-5.3,46.4,4.55
GGLA2,2020-01-14T11:33:00Z,-6.2,46.4,4.55
GGLA2,2020-01-14T12:33:00Z,-6.9,46.2,4.55
GGLA2,2020-01-14T13:33:00Z,-5.3,46.4,4.55
GGLA2,2020-01-14T14:33:00Z,-6.3,46.5,4.55
GGLA2,2020-01-14T15:33:00Z,-5.49,46.4,4.55
GGLA2,2020-01-14T16:33:00Z,-5.49,46.4,4.55
GGLA2,2020-01-14T17:33:00Z,-3.89,46.5,4.55
GGLA2,2020-01-14T18:33:00Z,-5.3,46.5,4.55
GGLA2,2020-01-14T19:33:00Z,-5.1,46.3,4.55
GGLA2,2020-01-14T20:33:00Z,-3.1,46.5,4.55
GGLA2,2020-01-14T21:33:00Z,-2.99,46.7,4.55
GGLA2,2020-01-14T22:33:00Z,0.19,46.4,4.55
GGLA2,2020-01-14T23:33:00Z,-1.19,46.3,4.55
GGLA2,2020-01-15T00:33:00Z,1.9,46.5,4.55
GGLA2,2020-01-15T01:33:00Z,3.6,46.4,4.55
GGLA2,2020-01-15T02:33:00Z,4.5,46.5,4.55
GGLA2,2020-01-15T03:33:00Z,4.89,46.5,4.55
GGLA2,2020-01-15T04:33:00Z,3.9,46.5,4.55
GGLA2,2020-01-15T05:33:00Z,3.99,46.6,4.55
GGLA2,2020-01-15T06:33:00Z,3.99,46.5,4.55
GGLA2,2020-01-15T07:33:00Z,3.6,46.7,4.55
GGLA2,2020-01-15T08:33:00Z,3.79,46.7,4.55
GGLA2,2020-01-15T09:33:00Z,3.4,46.7,4.55
GGLA2,2020-01-15T10:33:00Z,3.09,46.8,4.55
GGLA2,2020-01-15T11:33:00Z,1.71,46.5,4.55
GGLA2,2020-01-15T12:33:00Z,0.7,46.4,4.55
GGLA2,2020-01-15T13:33:00Z,1.0,46.6,4.55
GGLA2,2020-01-15T14:33:00Z,-0.8,46.5,4.55
GGLA2,2020-01-15T15:33:00Z,-0.2,46.5,4.55
GGLA2,2020-01-15T16:33:00Z,-0.71,46.6,4.55
GGLA2,2020-01-15T17:33:00Z,0.3,46.9,4.55
GGLA2,2020-01-15T18:33:00Z,-2.2,46.7,4.55
GGLA2,2020-01-15T19:33:00Z,-2.7,46.9,4.55
GGLA2,2020-01-15T20:33:00Z,-0.9,46.4,4.55
GGLA2,2020-01-15T21:33:00Z,0.19,46.4,4.55
GGLA2,2020-01-15T22:33:00Z,1.2,46.6,4.55
GGLA2,2020-01-15T23:33:00Z,2.19,46.8,4.55
GGLA2,2020-01-16T00:33:00Z,1.4,47.0,4.55
GGLA2,2020-01-16T01:33:00Z,-0.2,47.0,4.55
GGLA2,2020-01-16T02:33:00Z,-0.29,46.7,4.55
GGLA2,2020-01-16T03:33:00Z,-0.9,46.8,4.55
GGLA2,2020-01-16T04:33:00Z,-0.6,46.6,4.55
GGLA2,2020-01-16T05:33:00Z,-0.4,46.5,4.55
GGLA2,2020-01-16T06:33:00Z,-0.29,46.8,4.55
GGLA2,2020-01-16T07:33:00Z,-1.61,46.9,4.55
GGLA2,2020-01-16T08:33:00Z,-2.31,46.4,4.55
GGLA2,2020-01-16T09:33:00Z,-2.51,47.0,4.55
GGLA2,2020-01-16T10:33:00Z,-4.31,46.8,4.55
GGLA2,2020-01-16T11:33:00Z,-4.9,46.8,4.55
GGLA2,2020-01-16T12:33:00Z,-4.7,46.6,4.55
GGLA2,2020-01-16T13:33:00Z,-6.11,46.7,4.55
GGLA2,2020-01-16T14:33:00Z,-3.8,46.9,4.55
GGLA2,2020-01-16T15:33:00Z,-4.7,46.9,4.55
GGLA2,2020-01-16T16:33:00Z,-3.6,46.5,4.55
GGLA2,2020-01-16T17:33:00Z,-2.99,47.0,4.55
GGLA2,2020-01-16T18:33:00Z,-2.51,46.8,4.55
GGLA2,2020-01-16T19:33:00Z,-2.6,46.5,4.55
GGLA2,2020-01-16T20:33:00Z,-5.91,46.6,4.55
GGLA2,2020-01-16T21:33:00Z,-5.6,46.3,4.55
GGLA2,2020-01-16T22:33:00Z,-0.8,46.4,4.55
GGLA2,2020-01-16T23:33:00Z,-0.2,46.9,4.55
GGLA2,2020-01-17T00:33:00Z,-2.79,46.4,4.55
GGLA2,2020-01-17T01:33:00Z,-4.0,47.3,4.55
GGLA2,2020-01-17T02:33:00Z,-3.6,46.4,4.55
GGLA2,2020-01-17T03:33:00Z,-2.51,47.0,4.55
GGLA2,2020-01-17T04:33:00Z,-2.79,47.1,4.55
GGLA2,2020-01-17T05:33:00Z,-2.9,46.5,4.55
GGLA2,2020-01-17T06:33:00Z,-0.2,46.9,4.55
GGLA2,2020-01-17T07:33:00Z,-3.41,46.3,4.55
GGLA2,2020-01-17T08:33:00Z,-5.69,47.5,4.55
GGLA2,2020-01-17T09:33:00Z,-1.8,46.8,4.55
GGLA2,2020-01-17T10:33:00Z,-4.0,46.7,4.55
GGLA2,2020-01-17T11:33:00Z,-2.6,46.7,4.55
GGLA2,2020-01-17T12:33:00Z,-0.9,46.7,4.55
GGLA2,2020-01-17T13:33:00Z,-0.8,46.7,4.55
GGLA2,2020-01-17T14:33:00Z,-0.29,46.7,4.55
GGLA2,2020-01-17T15:33:00Z,0.61,46.9,4.55
GGLA2,2020-01-17T16:33:00Z,0.1,46.7,4.55
GGLA2,2020-01-17T17:33:00Z,-0.09,46.7,4.55
GGLA2,2020-01-17T18:33:00Z,0.3,46.5,4.55
GGLA2,2020-01-17T19:33:00Z,1.29,46.6,4.55
GGLA2,2020-01-17T20:33:00Z,0.61,46.9,4.55
GGLA2,2020-01-17T21:33:00Z,-0.8,46.9,4.55
GGLA2,2020-01-17T22:33:00Z,-4.31,46.7,4.55
GGLA2,2020-01-17T23:33:00Z,2.89,46.6,4.55
GGLA2,2020-01-18T00:33:00Z,4.21,46.6,4.55
GGLA2,2020-01-18T01:33:00Z,3.7,46.7,4.55
GGLA2,2020-01-18T02:33:00Z,1.99,46.7,4.55
GGLA2,2020-01-18T03:33:00Z,-2.6,46.5,4.55
GGLA2,2020-01-18T04:33:00Z,-4.11,46.6,4.55
GGLA2,2020-01-18T05:33:00Z,-3.89,46.7,4.55
GGLA2,2020-01-18T06:33:00Z,-0.8,46.7,4.55
GGLA2,2020-01-18T07:33:00Z,-2.7,46.9,4.55
GGLA2,2020-01-18T08:33:00Z,-3.21,46.5,4.55
GGLA2,2020-01-18T09:33:00Z,-2.6,46.6,4.55
GGLA2,2020-01-18T10:33:00Z,-3.21,46.7,4.55
GGLA2,2020-01-18T11:33:00Z,-3.1,46.7,4.55
GGLA2,2020-01-18T12:33:00Z,-4.11,46.7,4.55
GGLA2,2020-01-18T13:33:00Z,-5.1,46.6,4.55
GGLA2,2020-01-18T14:33:00Z,-7.6,46.7,4.55
GGLA2,2020-01-18T15:33:00Z,-8.19,46.7,4.55
GGLA2,2020-01-18T16:33:00Z,-7.6,46.7,4.55
GGLA2,2020-01-18T17:33:00Z,-9.0,46.7,4.55
GGLA2,2020-01-18T18:33:00Z,-10.3,46.8,4.55
GGLA2,2020-01-18T19:33:00Z,-6.11,46.7,4.55
GGLA2,2020-01-18T20:33:00Z,-9.9,46.5,4.55
GGLA2,2020-01-18T21:33:00Z,-8.3,46.6,4.55
GGLA2,2020-01-18T22:33:00Z,-9.4,46.7,4.55
GGLA2,2020-01-18T23:33:00Z,-7.49,46.7,4.55
GGLA2,2020-01-19T00:33:00Z,-7.29,46.5,4.55
GGLA2,2020-01-19T01:33:00Z,-9.09,46.7,4.55
GGLA2,2020-01-19T02:33:00Z,-9.51,46.7,4.55
GGLA2,2020-01-19T03:33:00Z,-10.61,46.8,4.55
GGLA2,2020-01-19T04:33:00Z,-10.1,46.7,4.55
GGLA2,2020-01-19T05:33:00Z,-10.61,46.7,4.55
GGLA2,2020-01-19T06:33:00Z,-11.2,46.7,4.55
GGLA2,2020-01-19T07:33:00Z,-11.7,46.8,4.55
GGLA2,2020-01-19T08:33:00Z,-10.8,46.7,4.55
GGLA2,2020-01-19T09:33:00Z,-12.6,46.7,4.55
GGLA2,2020-01-19T10:33:00Z,-11.79,46.8,4.55
GGLA2,2020-01-19T11:33:00Z,-10.41,46.7,4.55
GGLA2,2020-01-19T12:33:00Z,-5.49,46.7,4.55
GGLA2,2020-01-19T13:33:00Z,-3.8,46.7,4.55
GGLA2,2020-01-19T14:33:00Z,-2.9,46.6,4.55
GGLA2,2020-01-19T15:33:00Z,-2.2,46.7,4.55
GGLA2,2020-01-19T16:33:00Z,7.39,46.6,4.55
GGLA2,2020-01-19T17:33:00Z,11.7,46.4,4.55
GGLA2,2020-01-19T18:33:00Z,12.51,46.7,4.55
GGLA2,2020-01-19T19:33:00Z,13.89,46.5,4.55
GGLA2,2020-01-19T20:33:00Z,14.0,46.6,4.55
GGLA2,2020-01-19T21:33:00Z,20.3,46.5,4.55
GGLA2,2020-01-19T22:33:00Z,22.3,45.9,4.55
GGLA2,2020-01-19T23:33:00Z,23.59,46.5,4.55
GGLA2,2020-01-20T00:33:00Z,23.5,46.5,4.55
GGLA2,2020-01-20T01:33:00Z,24.4,46.7,4.55
GGLA2,2020-01-20T02:33:00Z,25.0,46.5,4.55
GGLA2,2020-01-20T03:33:00Z,25.7,46.5,4.55
GGLA2,2020-01-20T04:33:00Z,24.6,46.6,4.55
GGLA2,2020-01-20T05:33:00Z,24.49,46.7,4.55
GGLA2,2020-01-20T06:33:00Z,24.49,46.6,4.55
GGLA2,2020-01-20T07:33:00Z,24.6,46.6,4.55
GGLA2,2020-01-20T08:33:00Z,24.01,46.4,4.55
GGLA2,2020-01-20T09:33:00Z,24.91,46.6,4.55
GGLA2,2020-01-20T10:33:00Z,23.2,46.6,4.55
GGLA2,2020-01-20T11:33:00Z,24.01,46.6,4.55
GGLA2,2020-01-20T12:33:00Z,23.4,46.7,4.55
GGLA2,2020-01-20T13:33:00Z,25.3,46.7,4.55
GGLA2,2020-01-20T14:33:00Z,25.59,46.6,4.55
GGLA2,2020-01-20T15:33:00Z,25.5,46.6,4.55
GGLA2,2020-01-20T16:33:00Z,25.5,46.5,4.55
GGLA2,2020-01-20T17:33:00Z,23.31,44.9,4.55
GGLA2,2020-01-20T18:33:00Z,24.21,46.8,4.55
GGLA2,2020-01-20T19:33:00Z,25.39,46.7,4.55
GGLA2,2020-01-20T20:33:00Z,26.29,46.5,4.55
GGLA2,2020-01-20T21:33:00Z,26.2,46.6,4.55
GGLA2,2020-01-20T22:33:00Z,28.09,46.5,4.55
GGLA2,2020-01-20T23:33:00Z,28.51,46.4,4.55
GGLA2,2020-01-21T00:33:00Z,28.4,46.4,4.55
GGLA2,2020-01-21T01:33:00Z,26.8,46.5,4.55
GGLA2,2020-01-21T02:33:00Z,26.2,46.4,4.55
GGLA2,2020-01-21T03:33:00Z,25.39,46.3,4.55
GGLA2,2020-01-21T04:33:00Z,25.5,46.6,4.55
GGLA2,2020-01-21T05:33:00Z,25.11,46.6,4.55
GGLA2,2020-01-21T06:33:00Z,25.3,46.3,4.55
GGLA2,2020-01-21T07:33:00Z,25.11,46.2,4.55
GGLA2,2020-01-21T08:33:00Z,24.21,46.3,4.55
GGLA2,2020-01-21T09:33:00Z,23.79,46.3,4.55
GGLA2,2020-01-21T10:33:00Z,21.4,103.0,4.55
GGLA2,2020-01-21T11:33:00Z,21.51,44.9,4.55
GGLA2,2020-01-21T12:33:00Z,21.2,45.1,4.55
GGLA2,2020-01-21T13:33:00Z,20.7,45.1,4.55
GGLA2,2020-01-21T14:33:00Z,19.9,45.1,4.55
GGLA2,2020-01-21T15:33:00Z,19.8,45.1,4.55
GGLA2,2020-01-21T16:33:00Z,19.6,45.1,4.55
GGLA2,2020-01-21T17:33:00Z,19.8,45.4,4.55
GGLA2,2020-01-21T18:33:00Z,19.2,45.4,4.55
GGLA2,2020-01-21T19:33:00Z,19.09,45.4,4.55
GGLA2,2020-01-21T20:33:00Z,18.61,46.2,4.55
GGLA2,2020-01-21T21:33:00Z,18.5,45.6,4.55
GGLA2,2020-01-21T22:33:00Z,18.3,46.8,4.55
GGLA2,2020-01-21T23:33:00Z,18.1,46.1,4.55
GGLA2,2020-01-22T00:33:00Z,17.71,46.0,4.55
GGLA2,2020-01-22T01:33:00Z,17.01,103.0,4.55
GGLA2,2020-01-22T02:33:00Z,16.59,103.0,4.55
GGLA2,2020-01-22T03:33:00Z,16.2,103.0,4.55
GGLA2,2020-01-22T04:33:00Z,15.69,103.0,4.55
GGLA2,2020-01-22T05:33:00Z,15.4,103.0,4.55
GGLA2,2020-01-22T06:33:00Z,15.3,103.0,4.55
GGLA2,2020-01-22T07:33:00Z,14.5,103.0,4.55
GGLA2,2020-01-22T08:33:00Z,14.4,103.0,4.55
GGLA2,2020-01-22T09:33:00Z,14.7,103.0,4.55
GGLA2,2020-01-22T10:33:00Z,14.9,103.0,4.55
GGLA2,2020-01-22T11:33:00Z,15.01,103.0,4.55
GGLA2,2020-01-22T12:33:00Z,15.4,103.0,4.55
GGLA2,2020-01-22T13:33:00Z,15.21,103.0,4.55
GGLA2,2020-01-22T14:33:00Z,15.01,103.0,4.55
GGLA2,2020-01-22T15:33:00Z,15.1,103.0,4.55
GGLA2,2020-01-22T16:33:00Z,15.3,103.0,4.55
GGLA2,2020-01-22T17:33:00Z,15.21,103.0,4.55
GGLA2,2020-01-22T18:33:00Z,15.01,103.0,4.55
GGLA2,2020-01-22T19:33:00Z,15.1,103.0,4.55
GGLA2,2020-01-22T20:33:00Z,15.4,48.7,4.55
GGLA2,2020-01-22T21:33:00Z,15.4,49.0,4.55
GGLA2,2020-01-22T22:33:00Z,16.39,48.6,4.55
GGLA2,2020-01-22T23:33:00Z,18.19,48.7,4.55
GGLA2,2020-01-23T00:33:00Z,16.2,48.8,4.55
GGLA2,2020-01-23T01:33:00Z,15.6,48.6,4.55
GGLA2,2020-01-23T02:33:00Z,15.21,48.4,4.55
GGLA2,2020-01-23T03:33:00Z,14.11,103.0,4.55
GGLA2,2020-01-23T04:33:00Z,12.99,103.0,4.55
GGLA2,2020-01-23T05:33:00Z,12.09,48.4,4.55
GGLA2,2020-01-23T06:33:00Z,10.6,48.3,4.55
GGLA2,2020-01-23T07:33:00Z,9.81,48.1,4.55
GGLA2,2020-01-23T08:33:00Z,7.2,103.0,4.55
GGLA2,2020-01-23T09:33:00Z,6.91,48.2,4.55
