DATE,gates,buri,usgs
2016-12-14 00:00:00-09:00,-13.203703703703704,,-34.65729166666666
2016-12-15 00:00:00-09:00,-8.574074074074076,,-32.08125
2016-12-16 00:00:00-09:00,-6.388888888888887,,-16.12083333333333
2016-12-17 00:00:00-09:00,-4.462962962962962,,-6.484374999999997
2016-12-18 00:00:00-09:00,-6.472222222222224,,-12.055208333333331
2016-12-19 00:00:00-09:00,-4.863425925925926,,-9.793749999999998
2016-12-20 00:00:00-09:00,-6.013888888888889,,-3.7572916666666685
2016-12-21 00:00:00-09:00,-6.645833333333332,,-13.306250000000004
2016-12-22 00:00:00-09:00,-9.310185185185185,,-15.927083333333329
2016-12-23 00:00:00-09:00,-14.055555555555557,,-14.739583333333336
2016-12-24 00:00:00-09:00,-8.833333333333334,,-17.122916666666676
2016-12-25 00:00:00-09:00,-4.023148148148148,,-10.508333333333336
2016-12-26 00:00:00-09:00,-4.023148148148148,,-11.445833333333326
2016-12-27 00:00:00-09:00,-6.6157407407407405,,-17.739583333333332
2016-12-28 00:00:00-09:00,-6.379629629629627,,-17.753125
2016-12-29 00:00:00-09:00,-11.15509259259259,,-14.025
2016-12-30 00:00:00-09:00,-7.1990740740740735,,-8.319791666666667
2016-12-31 00:00:00-09:00,-10.699074074074076,,-18.533333333333335
2017-01-01 00:00:00-09:00,-4.291666666666666,,-23.20104166666667
2017-01-02 00:00:00-09:00,-0.4421296296296296,,-26.460416666666685
2017-01-03 00:00:00-09:00,-0.08796296296296298,,-28.276041666666657
2017-01-04 00:00:00-09:00,-4.0625,,-24.227083333333326
2017-01-05 00:00:00-09:00,-12.527777777777779,,-24.614583333333346
2017-01-06 00:00:00-09:00,-17.293981481481477,,-16.318750000000005
2017-01-07 00:00:00-09:00,-20.104166666666668,,-27.481250000000003
2017-01-08 00:00:00-09:00,-10.22453703703704,,-29.763541666666686
2017-01-09 00:00:00-09:00,-11.861111111111109,,-30.243750000000002
2017-01-10 00:00:00-09:00,-6.416666666666668,,-29.55729166666667
2017-01-11 00:00:00-09:00,-6.564814814814816,,-29.58333333333334
2017-01-12 00:00:00-09:00,-10.305555555555557,,-25.20416666666667
2017-01-13 00:00:00-09:00,-5.016203703703703,,-18.470833333333335
2017-01-14 00:00:00-09:00,-1.4444444444444446,,-2.8718750000000015
2017-01-15 00:00:00-09:00,-4.465277777777779,,-3.738541666666668
2017-01-16 00:00:00-09:00,-4.284722222222221,,-12.564583333333339
2017-01-17 00:00:00-09:00,-12.083333333333334,,-16.400000000000002
2017-01-18 00:00:00-09:00,-21.446759259259256,,-19.735416666666673
2017-01-19 00:00:00-09:00,-24.490740740740737,,-26.98854166666668
2017-01-20 00:00:00-09:00,-15.030092592592595,,-32.28854166666666
2017-01-21 00:00:00-09:00,-10.393518518518519,,-30.46249999999999
2017-01-22 00:00:00-09:00,-11.50925925925926,,-29.603124999999995
2017-01-23 00:00:00-09:00,-7.891203703703703,,-18.817708333333332
2017-01-24 00:00:00-09:00,-4.289351851851853,,-15.515625000000007
2017-01-25 00:00:00-09:00,-3.5439814814814814,,-6.559375000000002
2017-01-26 00:00:00-09:00,-1.9328703703703705,,-5.498958333333332
2017-01-27 00:00:00-09:00,-3.657407407407408,,-4.916666666666665
2017-01-28 00:00:00-09:00,-6.18287037037037,,-5.672916666666667
2017-01-29 00:00:00-09:00,-11.111111111111112,,-10.821874999999999
2017-01-30 00:00:00-09:00,-10.131944444444446,,-13.045833333333329
2017-01-31 00:00:00-09:00,-7.710648148148148,,-12.430208333333328
2017-02-01 00:00:00-09:00,-8.537037037037038,,-17.642708333333324
2017-02-02 00:00:00-09:00,-13.703703703703704,,-16.43645833333334
2017-02-03 00:00:00-09:00,-6.034722222222222,,-19.439583333333335
2017-02-04 00:00:00-09:00,-4.9490740740740735,,-22.80416666666667
2017-02-05 00:00:00-09:00,-5.953703703703705,,-23.696874999999995
2017-02-06 00:00:00-09:00,-6.828703703703703,,-23.23958333333333
2017-02-07 00:00:00-09:00,-10.826388888888891,,-26.597916666666666
2017-02-08 00:00:00-09:00,-9.923611111111109,,-26.328125000000004
2017-02-09 00:00:00-09:00,-12.590277777777779,,-23.448958333333326
2017-02-10 00:00:00-09:00,-10.40277777777778,,-16.217708333333338
2017-02-11 00:00:00-09:00,-13.923611111111107,,-15.778124999999994
2017-02-12 00:00:00-09:00,-12.252314814814818,,-16.914583333333326
2017-02-13 00:00:00-09:00,-2.2013888888888893,,-1.9177083333333338
2017-02-14 00:00:00-09:00,-0.46296296296296274,,2.372916666666665
2017-02-15 00:00:00-09:00,-2.9583333333333335,,-1.0510416666666667
2017-02-16 00:00:00-09:00,-8.192129629629632,,-8.855208333333335
2017-02-17 00:00:00-09:00,-7.349537037037039,,-9.276041666666663
2017-02-18 00:00:00-09:00,-7.00925925925926,,-6.935416666666665
2017-02-19 00:00:00-09:00,-9.613425925925926,,-15.385416666666666
2017-02-20 00:00:00-09:00,-10.837962962962962,,-19.326041666666665
2017-02-21 00:00:00-09:00,-16.03009259259259,,-21.94687499999999
2017-02-22 00:00:00-09:00,-11.289351851851853,,-14.340625000000001
2017-02-23 00:00:00-09:00,-7.710648148148149,,-11.096875000000002
2017-02-24 00:00:00-09:00,-2.7037037037037037,,-11.397916666666667
2017-02-25 00:00:00-09:00,-7.983796296296295,,-7.929166666666668
2017-02-26 00:00:00-09:00,-10.289351851851853,,-9.090625000000003
2017-02-27 00:00:00-09:00,-12.307870370370374,,-9.648958333333335
2017-02-28 00:00:00-09:00,-13.516203703703708,,-11.109375000000002
