,gates,gates,gates,may,may,may,buri,buri,buri,usgs,usgs,usgs,coop,coop,coop
,TMIN,TAVG,TMAX,TMIN,TAVG,TMAX,TMIN,TAVG,TMAX,TMIN,TAVG,TMAX,TMAX,TMIN,TAVG
DATE,,,,,,,,,,,,,,,
2017-01-15 00:00:00-09:00,-6.111111111111112,-4.465277777777779,-2.888888888888889,-18.33277777777778,-11.435162037037037,-3.3333333333333335,,,,-11.1,-3.738541666666668,3.7,6.666666666666667,-11.11111111111111,-2.2222222222222223
2017-01-16 00:00:00-09:00,-11.38888888888889,-4.284722222222221,-0.777777777777777,-13.88888888888889,-7.314814814814814,-1.1111111111111112,,,,-17.0,-12.564583333333339,-8.1,3.8888888888888893,-16.11111111111111,-6.111111111111112
2017-01-17 00:00:00-09:00,-17.5,-12.083333333333334,-10.88888888888889,-19.999444444444446,-18.17099537037037,-15.555555555555557,,,,-21.6,-16.400000000000002,-6.1,-8.333333333333334,-17.22222222222222,-12.777777777777779
2017-01-18 00:00:00-09:00,-23.333333333333336,-21.446759259259256,-19.5,-28.883333333333333,-23.584699074074077,-19.443888888888893,,,,-24.6,-19.735416666666673,-17.0,-6.111111111111112,-21.11111111111111,-13.611111111111112
2017-01-19 00:00:00-09:00,-25.388888888888893,-24.490740740740737,-22.666666666666668,-37.772222222222226,-34.36642512077296,-24.994444444444447,,,,-34.7,-26.98854166666668,-12.1,-17.22222222222222,-28.88888888888889,-23.055555555555557
2017-01-20 00:00:00-09:00,-24.222222222222225,-15.030092592592595,-9.833333333333334,-34.99444444444444,-31.59166666666667,-23.883333333333336,,,,-37.1,-32.28854166666666,-21.3,-12.222222222222223,-36.111111111111114,-24.166666666666668
2017-01-21 00:00:00-09:00,-11.88888888888889,-10.393518518518519,-9.444444444444445,-36.66111111111112,-30.133958333333336,-22.221666666666668,,,,-33.5,-30.46249999999999,-25.4,-21.11111111111111,-37.22222222222222,-29.166666666666668
2017-01-22 00:00:00-09:00,-13.0,-11.50925925925926,-9.555555555555555,-22.777222222222225,-19.906990740740742,-15.555555555555557,,,,-36.4,-29.603124999999995,-23.2,-25.0,-33.88888888888889,-29.444444444444446
2017-01-23 00:00:00-09:00,-11.722222222222223,-7.891203703703703,-4.111111111111111,-17.77777777777778,-14.861111111111109,-12.777777777777779,,,,-23.1,-18.817708333333332,-15.7,-21.11111111111111,-36.111111111111114,-28.61111111111111
2017-01-24 00:00:00-09:00,-6.222222222222222,-4.289351851851853,-2.5555555555555562,-13.333333333333334,-10.879629629629628,-4.444444444444445,,,,-18.8,-15.515625000000007,-13.2,-12.777777777777779,-21.11111111111111,-16.944444444444446
2017-01-25 00:00:00-09:00,-4.444444444444445,-3.5439814814814814,-2.000000000000001,-14.444444444444445,-7.731481481481482,1.1111111111111112,,,,-14.3,-6.559375000000002,2.5,-12.777777777777779,-17.77777777777778,-15.277777777777779
2017-01-26 00:00:00-09:00,-4.277777777777778,-1.9328703703703705,-0.22222222222222143,-11.666666666666668,-5.37037037037037,-2.2222222222222223,,,,-10.3,-5.498958333333332,3.3,2.7777777777777777,-13.88888888888889,-5.555555555555555
2017-01-27 00:00:00-09:00,-5.166666666666667,-3.657407407407408,-2.166666666666666,-15.0,-7.87037037037037,-0.5555555555555556,,,,-10.7,-4.916666666666665,-1.1,3.3333333333333335,-10.0,-3.3333333333333335
2017-01-28 00:00:00-09:00,-8.833333333333332,-6.18287037037037,-3.2222222222222228,-18.33277777777778,-9.166643518518518,-2.2222222222222223,,,,-9.5,-5.672916666666667,-1.0,-1.1111111111111112,-9.444444444444445,-5.277777777777778
